"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"5724","/2223-7747/10/2/279",2020-11-17,2021-01-16,2021-01-26,2021-02-01,"(This article belongs to the Special Issue Insights into Ethnobotanical Research: Linking Tradition, Innovation, and Sustainability)
",76,"Yes"
"5725","/2223-7747/10/2/280",2020-12-03,2021-01-11,2021-01-26,2021-02-01,"(This article belongs to the Special Issue Plant Acclimatization to Abiotic Stress)
",60,"Yes"
"5726","/2223-7747/10/2/281",2020-11-19,2020-12-24,2020-12-29,2021-02-02,"(This article belongs to the Special Issue Physiological and Molecular Mechanisms of Plant Response to Metal Stress)
",75,"Yes"
"5727","/2223-7747/10/2/282",2020-12-06,2021-01-07,2021-01-14,2021-02-02,"(This article belongs to the Section Plant Physiology and Metabolism)
",58,"Yes"
"5728","/2223-7747/10/2/283",2021-01-06,2021-01-28,2021-01-29,2021-02-02,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",27,"Yes"
"5729","/2223-7747/10/2/284",2021-01-06,2021-01-28,2021-01-31,2021-02-02,"(This article belongs to the Special Issue Sustainable Weed Management)
",27,"Yes"
"5730","/2223-7747/10/2/285",2020-12-02,2021-01-01,2021-01-03,2021-02-03,"(This article belongs to the Special Issue Biological Control of Plant Diseases)
",63,"Yes"
"5731","/2223-7747/10/2/286",2020-12-30,2021-01-31,2021-02-01,2021-02-03,"(This article belongs to the Special Issue Research of Bioactive Substances in Plant Extracts)
",35,"Yes"
"5732","/2223-7747/10/2/266",2020-11-29,2021-01-22,2021-01-27,2021-01-30,"(This article belongs to the Special Issue Biotechnological Approaches for the Production of Bioactives)
",62,"Yes"
"5733","/2223-7747/10/2/267",2020-11-28,2021-01-14,2021-01-27,2021-01-30,"(This article belongs to the Special Issue Regulation of miRNAs in Plants)
",63,"Yes"
"5734","/2223-7747/10/2/270",2020-11-24,2021-01-23,2021-01-24,2021-01-30,"(This article belongs to the Special Issue Plant Evolution, Systematics, and Chloroplast Genome)
",67,"Yes"
"5735","/2223-7747/10/2/271",2020-11-23,2021-01-09,2021-01-11,2021-01-30,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",68,"Yes"
"5736","/2223-7747/10/2/269",2020-12-16,2021-01-27,2021-01-28,2021-01-30,"(This article belongs to the Collection Plant, Algae and Lichen Response to Abiotic Stress: from Molecules to Ecosystems)
",45,"Yes"
"5737","/2223-7747/10/2/272",2020-12-31,2021-01-27,2021-01-27,2021-01-30,"(This article belongs to the Collection Crop Genomics and Breeding)
",30,"Yes"
"5738","/2223-7747/10/2/273",2020-12-28,2021-01-15,2021-01-26,2021-01-30,"(This article belongs to the Special Issue Effects of Abiotic Stress on Crop-Fungal Pathogen Interactions)
",33,"Yes"
"5739","/2223-7747/10/2/274",2020-11-28,2021-01-23,2021-01-25,2021-01-31,"(This article belongs to the Special Issue Unraveling the Mechanisms of Zn Efficiency in Crop Plants: From Lab to Field Applications)
",64,"Yes"
"5740","/2223-7747/10/2/275",2020-11-23,2021-01-27,2021-01-27,2021-01-31,"(This article belongs to the Special Issue Genetics and Genomics of the Brassicaceae)
",69,"Yes"
"5741","/2223-7747/10/2/277",2020-12-29,2021-01-25,2021-01-26,2021-01-31,"(This article belongs to the Special Issue Plant Cryopreservation)
",33,"Yes"
"5742","/2223-7747/10/2/256",2020-11-15,2021-01-21,2021-01-22,2021-01-28,"",74,"No"
"5743","/2223-7747/10/2/258",2020-12-24,2021-01-18,2021-01-23,2021-01-28,"(This article belongs to the Special Issue Breeding Buckwheat for Nutritional Quality)
",35,"Yes"
"5744","/2223-7747/10/2/259",2020-12-30,2021-01-14,2021-01-18,2021-01-28,"(This article belongs to the Special Issue Water Stress and Desiccation Tolerance in Plants)
",29,"Yes"
"5745","/2223-7747/10/2/260",2021-01-13,2021-01-22,2021-01-25,2021-01-28,"",15,"No"
"5746","/2223-7747/10/2/261",2020-12-26,2021-01-25,2021-01-26,2021-01-29,"",34,"No"
"5747","/2223-7747/10/2/262",2020-12-31,2021-01-21,2021-01-26,2021-01-29,"(This article belongs to the Special Issue Ethylene Signaling and Crosstalk in Plant Responses to Abiotic Stress)
",29,"Yes"
"5748","/2223-7747/10/2/263",2020-12-17,2021-01-22,2021-01-23,2021-01-29,"(This article belongs to the Section Plant Ecology)
",43,"Yes"
"5749","/2223-7747/10/2/265",2021-01-10,2021-01-26,2021-01-26,2021-01-30,"",20,"No"
"5750","/2223-7747/10/2/264",2020-12-17,2021-01-16,2021-01-27,2021-01-30,"(This article belongs to the Special Issue External RNA Application for Gene Regulation and Plant Resistance)
",44,"Yes"
"5751","/2223-7747/10/2/268",2021-01-13,2021-01-27,2021-01-27,2021-01-30,"",17,"No"
"5752","/2223-7747/10/2/247",2020-10-06,2020-11-27,2020-11-30,2021-01-28,"",114,"No"
"5753","/2223-7747/10/2/248",2020-12-31,2021-01-22,2021-01-22,2021-01-28,"(This article belongs to the Special Issue Advance in Oat Research)
",28,"Yes"
"5754","/2223-7747/10/2/249",2020-12-05,2021-01-19,2021-01-21,2021-01-28,"(This article belongs to the Special Issue Plant Embryogenesis)
",54,"Yes"
"5755","/2223-7747/10/2/250",2020-10-12,2021-01-18,2021-01-20,2021-01-28,"",108,"No"
"5756","/2223-7747/10/2/251",2021-01-05,2021-01-20,2021-01-22,2021-01-28,"(This article belongs to the Special Issue Genetic Control of Plant Interaction with Beneficial Microbes)
",23,"Yes"
"5757","/2223-7747/10/2/253",2020-12-31,2021-01-13,2021-01-22,2021-01-28,"(This article belongs to the Special Issue Plant Mycology and Virology)
",28,"Yes"
"5758","/2223-7747/10/2/252",2020-12-19,2021-01-17,2021-01-22,2021-01-28,"(This article belongs to the Special Issue Biological Activities of Plant Extracts)
",40,"Yes"
"5759","/2223-7747/10/2/254",2020-12-25,2021-01-20,2021-01-25,2021-01-28,"(This article belongs to the Special Issue Unraveling the Mechanisms of Zn Efficiency in Crop Plants: From Lab to Field Applications)
",34,"Yes"
"5760","/2223-7747/10/2/255",2020-12-23,2021-01-22,2021-01-26,2021-01-28,"(This article belongs to the Special Issue Plant Embryogenesis)
",36,"Yes"
"5761","/2223-7747/10/2/257",2020-12-22,2021-01-25,2021-01-25,2021-01-28,"(This article belongs to the Collection Bioactive Compounds in Plants)
",37,"Yes"
"5762","/2223-7747/10/2/237",2020-12-11,2021-01-18,2021-01-19,2021-01-26,"(This article belongs to the Special Issue Plants Used in Body Art and Cosmetics concerning Dyeing (including Tattoos))
",46,"Yes"
"5763","/2223-7747/10/2/238",2020-12-16,2021-01-14,2021-01-20,2021-01-26,"(This article belongs to the Special Issue Soil Nutrition and Plants Growth)
",41,"Yes"
"5764","/2223-7747/10/2/239",2020-12-18,2021-01-22,2021-01-22,2021-01-26,"(This article belongs to the Special Issue Systematics and Ecology of Algae and Marine Plants)
",39,"Yes"
"5765","/2223-7747/10/2/240",2020-12-31,2021-01-16,2021-01-20,2021-01-26,"(This article belongs to the Collection Feature Papers in Plant Protection)
",26,"Yes"
"5766","/2223-7747/10/2/242",2021-01-06,2021-01-25,2021-01-25,2021-01-27,"(This article belongs to the Special Issue Genomics for Plant Breeding 2020–2021)
",21,"Yes"
"5767","/2223-7747/10/2/243",2020-11-18,2020-12-28,2020-12-31,2021-01-27,"(This article belongs to the Special Issue Genetics and Epigenetics of Plant Response to Stress)
",70,"Yes"
"5768","/2223-7747/10/2/241",2020-12-16,2021-01-16,2021-01-22,2021-01-27,"(This article belongs to the Special Issue Heavy Metal Pollution and Plants Growth)
",42,"Yes"
"5769","/2223-7747/10/2/244",2020-12-09,2021-01-19,2021-01-25,2021-01-27,"(This article belongs to the Special Issue DNA Methylation in Plants)
",49,"Yes"
"5770","/2223-7747/10/2/245",2020-12-20,2021-01-18,2021-01-19,2021-01-27,"(This article belongs to the Special Issue Edible Plants)
",38,"Yes"
"5771","/2223-7747/10/2/246",2021-01-01,2021-01-19,2021-01-22,2021-01-27,"(This article belongs to the Special Issue Role of the Ubiquitin System in Plant Stress Responses)
",26,"Yes"
"5772","/2223-7747/10/2/227",2020-11-18,2021-01-17,2021-01-20,2021-01-25,"(This article belongs to the Special Issue Ascorbic Acid Biosynthesis, Recycling and Oxidation in Plants)
",68,"Yes"
"5773","/2223-7747/10/2/228",2020-12-22,2021-01-18,2021-01-21,2021-01-25,"(This article belongs to the Special Issue Natural Compounds–Successful Solutions for the Medical Challenges of the 21st Century)
",34,"Yes"
"5774","/2223-7747/10/2/229",2020-12-16,2021-01-21,2021-01-21,2021-01-25,"(This article belongs to the Collection Medicinal Plants: New Advances in Phytochemicals and Their Health Benefits)
",40,"Yes"
"5775","/2223-7747/10/2/230",2021-01-06,2021-01-20,2021-01-21,2021-01-25,"(This article belongs to the Special Issue Natural Compounds–Successful Solutions for the Medical Challenges of the 21st Century)
",19,"Yes"
"5776","/2223-7747/10/2/231",2020-12-18,2021-01-09,2021-01-13,2021-01-25,"(This article belongs to the Special Issue Plant Cryopreservation)
",38,"Yes"
"5777","/2223-7747/10/2/232",2020-11-08,2021-01-15,2021-01-20,2021-01-25,"(This article belongs to the Section Phytochemistry)
",78,"Yes"
"5778","/2223-7747/10/2/233",2020-12-28,2021-01-19,2021-01-20,2021-01-25,"(This article belongs to the Special Issue Plant Virus Epidemiology)
",28,"Yes"
"5779","/2223-7747/10/2/234",2020-10-07,2021-01-12,2021-01-18,2021-01-25,"(This article belongs to the Special Issue New Insights into Fe Localization in Plant Tissues, Cells and Organelles)
",110,"Yes"
"5780","/2223-7747/10/2/235",2020-12-23,2021-01-15,2021-01-18,2021-01-26,"",34,"No"
"5781","/2223-7747/10/2/236",2020-12-21,2021-01-22,2021-01-22,2021-01-26,"(This article belongs to the Special Issue Chromatin Dynamics for Developmental Transitions in Plants)
",36,"Yes"
"5782","/2223-7747/10/2/217",2020-12-30,2021-01-13,2021-01-21,2021-01-23,"(This article belongs to the Special Issue Nanotechnology Advances in Plant Science and Biotechnology)
",24,"Yes"
"5783","/2223-7747/10/2/218",2020-12-05,2021-01-21,2021-01-21,2021-01-23,"(This article belongs to the Special Issue Citrus Fungal and Oomycete Diseases)
",49,"Yes"
"5784","/2223-7747/10/2/219",2020-12-07,2021-01-18,2021-01-20,2021-01-23,"(This article belongs to the Special Issue Biological Seed Treatments for Ecosustainable Agriculture)
",47,"Yes"
"5785","/2223-7747/10/2/221",2020-12-15,2021-01-20,2021-01-21,2021-01-24,"(This article belongs to the Collection Plant, Algae and Lichen Response to Abiotic Stress: from Molecules to Ecosystems)
",40,"Yes"
"5786","/2223-7747/10/2/222",2020-12-18,2021-01-11,2021-01-20,2021-01-24,"(This article belongs to the Special Issue Fungal Model Systems: What Can They Tell Us about the Biological Activity of Plant Extracts and Natural Compounds?)
",37,"Yes"
"5787","/2223-7747/10/2/223",2020-12-11,2021-01-18,2021-01-20,2021-01-24,"(This article belongs to the Special Issue Plant Nomenclature)
",44,"Yes"
"5788","/2223-7747/10/2/224",2020-12-08,2021-01-19,2021-01-22,2021-01-24,"(This article belongs to the Collection Feature Papers in Plant Systematics, Taxonomy, Nomenclature and Classification)
",47,"Yes"
"5789","/2223-7747/10/2/225",2020-12-19,2021-01-20,2021-01-20,2021-01-24,"(This article belongs to the Special Issue Genomics, Genetics, and Breeding for Rice Crop Improvement)
",36,"Yes"
"5790","/2223-7747/10/2/207",2020-12-28,2021-01-16,2021-01-19,2021-01-22,"(This article belongs to the Special Issue Grapevine Responses to Environmental Challenges)
",25,"Yes"
"5791","/2223-7747/10/2/208",2020-12-22,2021-01-18,2021-01-19,2021-01-22,"(This article belongs to the Special Issue Plant Volatiles: A Goldmine Not Fully Explored)
",31,"Yes"
"5792","/2223-7747/10/2/209",2020-12-25,2021-01-10,2021-01-19,2021-01-22,"",28,"No"
"5793","/2223-7747/10/2/210",2020-12-06,2021-01-19,2021-01-19,2021-01-22,"(This article belongs to the Special Issue Biological Control of Plant Diseases)
",47,"Yes"
"5794","/2223-7747/10/2/211",2020-12-25,2021-01-15,2021-01-18,2021-01-22,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",28,"Yes"
"5795","/2223-7747/10/2/212",2020-12-11,2021-01-15,2021-01-18,2021-01-22,"(This article belongs to the Special Issue Phenolic Composition and Antioxidant Activity of Plant Extracts)
",42,"Yes"
"5796","/2223-7747/10/2/213",2020-12-31,2021-01-18,2021-01-20,2021-01-22,"(This article belongs to the Special Issue Positive and Negative Plant–Fungal Interactions)
",22,"Yes"
"5797","/2223-7747/10/2/214",2020-12-08,2021-01-20,2021-01-20,2021-01-23,"(This article belongs to the Section Plant Physiology and Metabolism)
",46,"Yes"
"5798","/2223-7747/10/2/215",2021-01-04,2021-01-18,2021-01-21,2021-01-23,"(This article belongs to the Collection Modeling Impacts of Changing Environmental Conditions on Plant Growth)
",19,"Yes"
"5799","/2223-7747/10/2/216",2020-12-21,2021-01-19,2021-01-20,2021-01-23,"(This article belongs to the Special Issue Structurally and/or Biologically Novel Natural Products from Medicinal Plants)
",33,"Yes"
"5800","/2223-7747/10/2/195",2020-12-22,2021-01-18,2021-01-19,2021-01-21,"(This article belongs to the Collection Bioactive Compounds in Plants)
",30,"Yes"
"5801","/2223-7747/10/2/198",2020-12-28,2021-01-15,2021-01-19,2021-01-21,"",24,"No"
"5802","/2223-7747/10/2/199",2020-12-29,2021-01-11,2021-01-14,2021-01-21,"(This article belongs to the Special Issue Plant Embryogenesis)
",23,"Yes"
"5803","/2223-7747/10/2/200",2020-12-22,2021-01-13,2021-01-18,2021-01-21,"(This article belongs to the Special Issue Plant Mitochondria)
",30,"Yes"
"5804","/2223-7747/10/2/201",2020-12-10,2021-01-12,2021-01-18,2021-01-21,"(This article belongs to the Section Plant Modeling)
",42,"Yes"
"5805","/2223-7747/10/2/202",2020-12-04,2020-12-31,2021-01-19,2021-01-21,"(This article belongs to the Special Issue Citrus Fungal and Oomycete Diseases)
",48,"Yes"
"5806","/2223-7747/10/2/203",2020-12-23,2021-01-12,2021-01-15,2021-01-21,"(This article belongs to the Special Issue Fungal Model Systems: What Can They Tell Us about the Biological Activity of Plant Extracts and Natural Compounds?)
",29,"Yes"
"5807","/2223-7747/10/2/204",2020-12-27,2021-01-15,2021-01-18,2021-01-21,"(This article belongs to the Collection Plant Nutrition Biofortification)
",25,"Yes"
"5808","/2223-7747/10/2/205",2020-11-29,2021-01-11,2021-01-15,2021-01-22,"(This article belongs to the Section Phytochemistry)
",54,"Yes"
"5809","/2223-7747/10/2/206",2020-12-19,2021-01-17,2021-01-19,2021-01-22,"(This article belongs to the Section Phytochemistry)
",34,"Yes"
"5810","/2223-7747/10/2/188",2020-12-26,2021-01-17,2021-01-18,2021-01-20,"(This article belongs to the Special Issue The Systematics, Morphological, and Molecular Characterization of Economically Important Plant–Parasitic Nematodes: A Themed Issue in Honor of Dr. Gary Bauchan)
",25,"Yes"
"5811","/2223-7747/10/2/189",2020-12-18,2021-01-15,2021-01-18,2021-01-20,"",33,"No"
"5812","/2223-7747/10/2/190",2020-12-31,2021-01-17,2021-01-18,2021-01-20,"(This article belongs to the Special Issue Plant Embryogenesis)
",20,"Yes"
"5813","/2223-7747/10/2/191",2020-12-31,2021-01-15,2021-01-18,2021-01-20,"(This article belongs to the Special Issue Genomewide SNP Identification and Use for Resolving Population Structure and GWAS of Traits of Interest)
",20,"Yes"
"5814","/2223-7747/10/2/192",2020-12-23,2021-01-08,2021-01-16,2021-01-20,"(This article belongs to the Special Issue Gene Networks in Seeds)
",28,"Yes"
"5815","/2223-7747/10/2/193",2020-12-03,2021-01-13,2021-01-14,2021-01-20,"(This article belongs to the Special Issue Mineral Nutrition and Plant Abiotic Stress Resistance)
",48,"Yes"
"5816","/2223-7747/10/2/194",2020-12-01,2021-01-16,2021-01-18,2021-01-21,"(This article belongs to the Special Issue Abiotic Stress Tolerance in Crop and Medical Plants)
",51,"Yes"
"5817","/2223-7747/10/2/197",2020-12-04,2021-01-17,2021-01-18,2021-01-21,"(This article belongs to the Special Issue Structure and Function of Plant Cell Wall)
",48,"Yes"
"5818","/2223-7747/10/2/196",2020-12-15,2021-01-15,2021-01-18,2021-01-21,"(This article belongs to the Special Issue Molecular Biology of Plastids)
",37,"Yes"
"5819","/2223-7747/10/1/177",2020-12-23,2021-01-14,2021-01-15,2021-01-19,"(This article belongs to the Section Plant Physiology and Metabolism)
",27,"Yes"
"5820","/2223-7747/10/1/178",2020-11-12,2020-12-21,2020-12-30,2021-01-19,"",68,"No"
"5821","/2223-7747/10/1/179",2020-11-30,2021-01-14,2021-01-15,2021-01-19,"(This article belongs to the Special Issue Tobamoviruses and Interacting Viruses in Modern Agriculture)
",50,"Yes"
"5822","/2223-7747/10/1/180",2020-12-22,2021-01-10,2021-01-14,2021-01-19,"(This article belongs to the Collection Feature Papers in Plant‒Soil Interactions)
",28,"Yes"
"5823","/2223-7747/10/1/182",2020-11-02,2020-12-23,2021-01-15,2021-01-19,"(This article belongs to the Special Issue Bioactive Components in Plant Pathogens)
",78,"Yes"
"5824","/2223-7747/10/1/181",2020-12-29,2021-01-12,2021-01-13,2021-01-19,"(This article belongs to the Special Issue The Effect of Abiotic Stress on Grapevine: A Physiological, Transcriptional and Metabolic Perspective)
",21,"Yes"
"5825","/2223-7747/10/1/183",2020-12-10,2021-01-14,2021-01-15,2021-01-19,"(This article belongs to the Special Issue Anticancer Compounds in Plants)
",40,"Yes"
"5826","/2223-7747/10/1/184",2020-12-25,2021-01-13,2021-01-15,2021-01-19,"(This article belongs to the Special Issue The Systematics, Morphological, and Molecular Characterization of Economically Important Plant–Parasitic Nematodes: A Themed Issue in Honor of Dr. Gary Bauchan)
",25,"Yes"
"5827","/2223-7747/10/1/185",2020-12-29,2021-01-09,2021-01-14,2021-01-19,"(This article belongs to the Special Issue Genetics and Functional Genomics in Cannabis sativa, L.)
",21,"Yes"
"5828","/2223-7747/10/2/186",2020-10-30,2020-11-23,2020-12-04,2021-01-20,"(This article belongs to the Special Issue Plant Metabolites and Regulation under Environmental Stress)
",82,"Yes"
"5829","/2223-7747/10/1/165",2020-12-29,2021-01-09,2021-01-14,2021-01-17,"(This article belongs to the Special Issue Plant Adaptation to Nutrient Starvation Induced under Low Mineral Availability and Environmental Stress)
",19,"Yes"
"5830","/2223-7747/10/1/169",2020-11-02,2021-01-08,2021-01-11,2021-01-17,"(This article belongs to the Special Issue Plant Diversification)
",76,"Yes"
"5831","/2223-7747/10/1/170",2020-12-24,2021-01-12,2021-01-15,2021-01-18,"(This article belongs to the Special Issue Plant Evolution, Systematics, and Chloroplast Genome)
",25,"Yes"
"5832","/2223-7747/10/1/171",2020-12-08,2021-01-04,2021-01-10,2021-01-18,"(This article belongs to the Special Issue Isolation and Analysis of Characteristic Compounds from Herbal and Plant Extracts)
",41,"Yes"
"5833","/2223-7747/10/1/172",2020-12-10,2021-01-01,2021-01-06,2021-01-18,"",39,"No"
"5834","/2223-7747/10/1/173",2020-11-29,2021-01-11,2021-01-14,2021-01-18,"(This article belongs to the Special Issue Plant Acclimatization to Abiotic Stress)
",50,"Yes"
"5835","/2223-7747/10/1/174",2020-12-23,2021-01-14,2021-01-14,2021-01-18,"",26,"No"
"5836","/2223-7747/10/1/175",2020-12-17,2021-01-09,2021-01-11,2021-01-19,"",33,"No"
"5837","/2223-7747/10/1/176",2020-12-05,2021-01-11,2021-01-12,2021-01-19,"(This article belongs to the Special Issue Ascorbic Acid Biosynthesis, Recycling and Oxidation in Plants)
",45,"Yes"
"5838","/2223-7747/10/1/157",2020-11-16,2021-01-06,2021-01-08,2021-01-14,"(This article belongs to the Special Issue Plant Responses to Environmental Pollution)
",59,"Yes"
"5839","/2223-7747/10/1/158",2020-12-15,2021-01-11,2021-01-13,2021-01-15,"(This article belongs to the Special Issue High Throughput Methods in Monitoring Arabidopsis Thaliana Growth and Development)
",31,"Yes"
"5840","/2223-7747/10/1/159",2020-12-08,2021-01-07,2021-01-08,2021-01-15,"(This article belongs to the Special Issue Self-Incompatibility in Plants)
",38,"Yes"
"5841","/2223-7747/10/1/160",2020-11-12,2020-12-18,2021-01-05,2021-01-15,"",64,"No"
"5842","/2223-7747/10/1/161",2020-12-15,2021-01-05,2021-01-13,2021-01-15,"(This article belongs to the Special Issue DNA Barcoding for Herbal Medicines)
",31,"Yes"
"5843","/2223-7747/10/1/162",2020-10-19,2021-01-06,2021-01-12,2021-01-15,"(This article belongs to the Special Issue Identifying Genes and Associated Markers for Wilt Resistance in Plants)
",88,"Yes"
"5844","/2223-7747/10/1/163",2020-12-15,2021-01-11,2021-01-13,2021-01-15,"(This article belongs to the Special Issue Insights into Ethnobotanical Research: Linking Tradition, Innovation, and Sustainability)
",31,"Yes"
"5845","/2223-7747/10/1/164",2020-12-28,2021-01-13,2021-01-13,2021-01-16,"(This article belongs to the Special Issue Bioprospecting of Neglected and Underutilized Wild Plants for Nutritional and Ethnomedicinal Significance)
",19,"Yes"
"5846","/2223-7747/10/1/166",2020-12-11,2021-01-12,2021-01-14,2021-01-16,"(This article belongs to the Special Issue Applications and Advances in Artificial Light for Horticulture and Crop Production)
",36,"Yes"
"5847","/2223-7747/10/1/167",2020-11-29,2021-01-09,2021-01-14,2021-01-16,"(This article belongs to the Section Plant Genetics, Genomics and Biotechnology)
",48,"Yes"
"5848","/2223-7747/10/1/147",2020-12-23,2021-01-08,2021-01-10,2021-01-12,"(This article belongs to the Section Plant Protection and Biotic Interactions)
",20,"Yes"
"5849","/2223-7747/10/1/148",2020-12-19,2021-01-06,2021-01-11,2021-01-13,"(This article belongs to the Special Issue Genomewide SNP Identification and Use for Resolving Population Structure and GWAS of Traits of Interest)
",25,"Yes"
"5850","/2223-7747/10/1/149",2020-12-03,2020-12-26,2021-01-08,2021-01-13,"(This article belongs to the Special Issue Phenolic Composition and Antioxidant Activity of Plant Extracts)
",41,"Yes"
"5851","/2223-7747/10/1/150",2020-12-13,2021-01-09,2021-01-11,2021-01-13,"(This article belongs to the Special Issue Advances in Auxin Research)
",31,"Yes"
"5852","/2223-7747/10/1/151",2020-12-21,2021-01-05,2021-01-11,2021-01-14,"(This article belongs to the Special Issue Research of Bioactive Substances in Plant Extracts)
",24,"Yes"
"5853","/2223-7747/10/1/152",2020-11-26,2021-01-08,2021-01-11,2021-01-14,"(This article belongs to the Section Plant Nutrition)
",49,"Yes"
"5854","/2223-7747/10/1/153",2020-12-28,2021-01-07,2021-01-11,2021-01-14,"(This article belongs to the Special Issue Research of Bioactive Substances in Plant Extracts)
",17,"Yes"
"5855","/2223-7747/10/1/154",2020-12-03,2020-12-23,2021-01-06,2021-01-14,"(This article belongs to the Special Issue Plant Aquaporins)
",42,"Yes"
"5856","/2223-7747/10/1/155",2020-11-16,2021-01-07,2021-01-09,2021-01-14,"(This article belongs to the Special Issue Effects of Abiotic Stress on Nutrient Absorption and Photosynthetic Rate of Plants)
",59,"Yes"
"5857","/2223-7747/10/1/156",2020-12-23,2021-01-10,2021-01-12,2021-01-14,"(This article belongs to the Special Issue Quality Evaluation of Plant-Derived Foods)
",22,"Yes"
"5858","/2223-7747/10/1/137",2020-12-01,2020-12-29,2021-01-06,2021-01-12,"(This article belongs to the Special Issue Fundamental and Applied Research for the Effective Deployment of Phytoremediation)
",42,"Yes"
"5859","/2223-7747/10/1/138",2020-12-04,2021-01-04,2021-01-06,2021-01-12,"(This article belongs to the Special Issue Plant Virus Epidemiology)
",39,"Yes"
"5860","/2223-7747/10/1/139",2020-12-13,2021-01-06,2021-01-08,2021-01-12,"(This article belongs to the Collection Feature Papers in Plant Protection)
",30,"Yes"
"5861","/2223-7747/10/1/140",2020-12-16,2021-01-01,2021-01-06,2021-01-12,"(This article belongs to the Section Phytochemistry)
",27,"Yes"
"5862","/2223-7747/10/1/141",2020-12-01,2021-01-09,2021-01-09,2021-01-12,"",42,"No"
"5863","/2223-7747/10/1/142",2020-12-21,2021-01-08,2021-01-09,2021-01-12,"(This article belongs to the Collection Feature Papers in Plant Physiology and Metabolism)
",22,"Yes"
"5864","/2223-7747/10/1/143",2020-11-13,2020-12-21,2020-12-30,2021-01-12,"(This article belongs to the Special Issue Natural Products for Plant Pest and Disease Control)
",60,"Yes"
"5865","/2223-7747/10/1/144",2020-12-08,2021-01-04,2021-01-07,2021-01-12,"(This article belongs to the Special Issue Effects of Radiation on Plants)
",35,"Yes"
"5866","/2223-7747/10/1/145",2020-12-23,2021-01-07,2021-01-10,2021-01-12,"(This article belongs to the Special Issue Natural Products for a Sustainable Control of Phytoparasitic Nematodes)
",20,"Yes"
"5867","/2223-7747/10/1/146",2020-12-17,2021-01-06,2021-01-08,2021-01-12,"(This article belongs to the Special Issue Parasitic Plants Management)
",26,"Yes"
"5868","/2223-7747/10/1/127",2020-11-18,2020-12-30,2021-01-05,2021-01-09,"(This article belongs to the Special Issue Physiological Responses of Tree Fruits to Environmental and Management Factors)
",52,"Yes"
"5869","/2223-7747/10/1/128",2020-12-07,2021-01-05,2021-01-06,2021-01-09,"(This article belongs to the Special Issue Plant Phenolics: Occurrence, Biosynthesis, and Biological Roles)
",33,"Yes"
"5870","/2223-7747/10/1/130",2020-12-24,2021-01-06,2021-01-07,2021-01-10,"(This article belongs to the Special Issue Effects of Abiotic Stress on Plants 2020–2021)
",17,"Yes"
"5871","/2223-7747/10/1/131",2020-12-09,2020-12-31,2021-01-08,2021-01-11,"(This article belongs to the Special Issue Physiological Responses of Tree Fruits to Environmental and Management Factors)
",33,"Yes"
"5872","/2223-7747/10/1/132",2020-11-26,2021-01-03,2021-01-08,2021-01-11,"(This article belongs to the Special Issue Composition and Biological Activities of Plant Secondary Metabolites)
",46,"Yes"
"5873","/2223-7747/10/1/133",2020-11-21,2020-12-29,2020-12-30,2021-01-11,"",51,"No"
"5874","/2223-7747/10/1/134",2020-12-17,2021-01-04,2021-01-08,2021-01-11,"(This article belongs to the Special Issue Plant Physiological Responses to Climate Change)
",25,"Yes"
"5875","/2223-7747/10/1/135",2020-12-20,2021-01-06,2021-01-08,2021-01-11,"(This article belongs to the Special Issue Learn from Plant Toxins and Phycotoxins: Impacts and Application)
",22,"Yes"
"5876","/2223-7747/10/1/136",2020-11-17,2020-12-10,2020-12-31,2021-01-12,"(This article belongs to the Section Plant Development and Morphogenesis)
",56,"Yes"
"5877","/2223-7747/10/1/117",2020-12-12,2021-01-01,2021-01-05,2021-01-08,"(This article belongs to the Special Issue Isolation and Analysis of Characteristic Compounds from Herbal and Plant Extracts)
",27,"Yes"
"5878","/2223-7747/10/1/119",2020-11-26,2020-12-31,2021-01-04,2021-01-08,"(This article belongs to the Section Phytochemistry)
",43,"Yes"
"5879","/2223-7747/10/1/118",2020-12-04,2020-12-29,2021-01-05,2021-01-08,"(This article belongs to the Special Issue Plant Polyphenols—from Plants to Human Health)
",35,"Yes"
"5880","/2223-7747/10/1/121",2020-12-17,2020-12-31,2021-01-04,2021-01-08,"(This article belongs to the Special Issue Natural Resources of Berry and Medicinal Plants)
",22,"Yes"
"5881","/2223-7747/10/1/123",2020-11-22,2020-12-23,2021-01-03,2021-01-08,"(This article belongs to the Collection Medicinal Plants: New Advances in Phytochemicals and Their Health Benefits)
",47,"Yes"
"5882","/2223-7747/10/1/124",2020-12-19,2021-01-01,2021-01-04,2021-01-08,"(This article belongs to the Collection Medicinal Chemistry of Aromatic Plants)
",20,"Yes"
"5883","/2223-7747/10/1/120",2020-10-06,2020-12-21,2020-12-29,2021-01-08,"(This article belongs to the Special Issue Cereal Physiology and Breeding)
",94,"Yes"
"5884","/2223-7747/10/1/122",2020-12-08,2020-12-29,2020-12-31,2021-01-08,"",31,"No"
"5885","/2223-7747/10/1/125",2020-12-16,2021-01-03,2021-01-07,2021-01-09,"(This article belongs to the Special Issue Pathobiomes and Plant Immunity)
",24,"Yes"
