"special_issue","num_papers","flags","prop_flag","deadline","latest_sub","rt_sum_vector2","d_over_deadline"
"https://www.mdpi.com/journal/agronomy/special_issues/biocontrol_crop_protection",11,3,0.273,2021-09-30,2021-11-16,"3,3",-47
"https://www.mdpi.com/journal/agronomy/special_issues/Crop-Production",11,3,0.273,2021-01-31,2021-01-31,"2,2,1,1,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/Grafting_Vegetable",14,5,0.357,2020-08-15,2020-08-15,"3,3,2,2,5,5",0
"https://www.mdpi.com/journal/agronomy/special_issues/5CKGXLXKE0",10,2,0.2,2023-09-20,2024-01-26,"2,2",-128
"https://www.mdpi.com/journal/agronomy/special_issues/Agriculture_Food_Sustainability",7,3,0.429,2022-11-30,2022-08-19,"2,2,1,1,0,0,2,2",103
"https://www.mdpi.com/journal/agronomy/special_issues/agricultural_products",10,3,0.3,2021-11-30,2021-11-30,"3,3",0
"https://www.mdpi.com/journal/agronomy/special_issues/abiotic_stress_genetic_technique_crop",6,1,0.167,2020-10-05,2020-09-11,"0,0,1,1",24
"https://www.mdpi.com/journal/agronomy/special_issues/genetic_resources_biotechnology",14,4,0.286,2023-03-31,2023-06-16,"3,3,0,0,1,1",-77
"https://www.mdpi.com/journal/agronomy/special_issues/R2ZCWQ40C3",11,0,0,2024-02-20,2023-12-08,"0,0,0,0,0,0",74
"https://www.mdpi.com/journal/agronomy/special_issues/strategizing_agricultural",13,2,0.154,2022-02-15,2022-02-08,"0,0,0,0,2,2",7
"https://www.mdpi.com/journal/agronomy/special_issues/Fruit_Postharvest_Physiology_Technology",5,2,0.4,2022-02-15,2021-09-28,"2,2,0,0",140
"https://www.mdpi.com/journal/agronomy/special_issues/X-rays_soil",5,1,0.2,2022-06-30,2022-07-01,"0,0,0,0,0,0,1,1,0,0",-1
"https://www.mdpi.com/journal/agronomy/special_issues/extraction_analysis_bioactive_compounds",16,1,0.062,2022-12-20,2022-12-18,"0,0,1,1",2
"https://www.mdpi.com/journal/agronomy/special_issues/composting_improving_soil",6,1,0.167,2022-09-15,2022-08-14,"1,1,0,0,1,1",32
"https://www.mdpi.com/journal/agronomy/special_issues/Weed_Population_Dynamics",8,2,0.25,2023-05-31,2022-12-23,"0,0,2,2",159
"https://www.mdpi.com/journal/agronomy/special_issues/fungal_disease_management",13,0,0,2022-01-31,2022-01-31,"0,0,0,0,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/G79B9KI4T7",5,0,0,2023-09-30,2023-10-31,"0,0,0,0,0,0",-31
"https://www.mdpi.com/journal/agronomy/special_issues/organic_wastes",6,1,0.167,2022-02-20,2022-01-13,"1,1,1,1,1,1,1,1",38
"https://www.mdpi.com/journal/agronomy/special_issues/Recycling_Agricultural_Industrial_Municipal_Byproducts",3,1,0.333,2024-05-31,2023-06-09,"1,1,1,1",357
"https://www.mdpi.com/journal/agronomy/special_issues/71798MVW06",7,1,0.143,2024-05-15,2023-12-23,"0,0,1,1,0,0",144
"https://www.mdpi.com/journal/agronomy/special_issues/microorganisms_agriculture",14,3,0.214,2023-03-28,2023-02-15,"3,3,0,0",41
"https://www.mdpi.com/journal/agronomy/special_issues/agricultural_systems_adaptations",10,2,0.2,2022-12-31,2022-12-27,"1,1,0,0,2,2",4
"https://www.mdpi.com/journal/agronomy/special_issues/FIJ7Y4W655",7,1,0.143,2023-11-15,2024-04-04,"1,1,0,0",-141
"https://www.mdpi.com/journal/agronomy/special_issues/52E0YS2NC3",5,1,0.2,2024-03-31,2024-02-27,"1,1",33
"https://www.mdpi.com/journal/agronomy/special_issues/intelligent_equipment_agriculture",9,2,0.222,2023-02-15,2023-02-28,"0,0,2,2,0,0",-13
"https://www.mdpi.com/journal/agronomy/special_issues/Agricultural_Practices_Vegetable",7,3,0.429,2020-12-31,2020-11-07,"1,1,2,2",54
"https://www.mdpi.com/journal/agronomy/special_issues/Innovations_Agroecosystems",8,3,0.375,2023-01-30,2022-12-26,"3,3,1,1,0,0",35
"https://www.mdpi.com/journal/agronomy/special_issues/Fluid_Mechanics_Agricultural",6,1,0.167,2021-06-30,2021-08-27,"1,1",-58
"https://www.mdpi.com/journal/agronomy/special_issues/P2P458T69F",1,0,0,2024-06-30,2024-02-19,"0,0",132
"https://www.mdpi.com/journal/agronomy/special_issues/Smart_Farming_Modernizing_Agriculture",6,1,0.167,2021-12-20,2021-12-20,"1,1,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/Coffee_1",19,6,0.316,2023-03-20,2023-05-10,"6,6,0,0,0,0",-51
"https://www.mdpi.com/journal/agronomy/special_issues/soil_properties_health",14,1,0.071,2020-11-25,2020-11-25,"1,1",0
"https://www.mdpi.com/journal/agronomy/special_issues/238O9714O9",11,1,0.091,2024-06-30,2024-06-17,"1,1",13
"https://www.mdpi.com/journal/agronomy/special_issues/remediation_sustainablity",21,4,0.19,2022-12-20,2022-11-24,"1,1,1,1,3,3",26
"https://www.mdpi.com/journal/agronomy/special_issues/256O90L0L3",6,1,0.167,2023-11-25,2023-11-27,"1,1,1,1",-2
"https://www.mdpi.com/journal/agronomy/special_issues/W16M15YPUA",5,1,0.2,2023-09-01,2023-08-27,"1,1,0,0,0,0",5
"https://www.mdpi.com/journal/agronomy/special_issues/Bio-Fertilizers",11,1,0.091,2022-10-15,2022-09-07,"1,1,0,0,1,1,1,1",38
"https://www.mdpi.com/journal/agronomy/special_issues/innovative-fertilizers",19,0,0,2021-02-15,2021-04-01,"0,0",-45
"https://www.mdpi.com/journal/agronomy/special_issues/iron_plant_nutrition_growth_metabolism",6,3,0.5,2020-10-31,2020-11-12,"3,3,0,0,1,1",-12
"https://www.mdpi.com/journal/agronomy/special_issues/ornamental_plant_breeding",9,3,0.333,2021-11-12,2022-01-21,"2,2,2,2",-70
"https://www.mdpi.com/journal/agronomy/special_issues/TFM5O877E5",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/Plasma_Pulsed",2,1,0.5,2024-06-30,2023-04-13,"0,0,1,1,0,0,0,0",444
"https://www.mdpi.com/journal/agronomy/special_issues/locusts_plague",20,7,0.35,2021-08-31,2021-10-30,"6,6,2,2",-60
"https://www.mdpi.com/journal/agronomy/special_issues/smart_management_conservative_agriculture",10,4,0.4,2019-10-20,2019-11-22,"3,3,4,4,3,3",-33
"https://www.mdpi.com/journal/agronomy/special_issues/water_usage_precision_irrigation",9,0,0,2021-02-19,2021-01-26,"0,0",24
"https://www.mdpi.com/journal/agronomy/special_issues/BZ7TCOHZGM",1,0,0,2024-05-31,2024-01-09,"0,0,0,0",143
"https://www.mdpi.com/journal/agronomy/special_issues/tillage_sowing",8,1,0.125,2022-06-20,2022-08-05,"1,1",-46
"https://www.mdpi.com/journal/agronomy/special_issues/Pollinator-Diversity",9,3,0.333,2020-12-31,2021-04-13,"3,3",-103
"https://www.mdpi.com/journal/agronomy/special_issues/heavy_metal_pollution",9,1,0.111,2021-04-30,2021-04-29,"1,1",1
"https://www.mdpi.com/journal/agronomy/special_issues/symbiotic_microbes_agronomical",9,0,0,2019-10-31,2019-10-08,"0,0",23
"https://www.mdpi.com/journal/agronomy/special_issues/agronomy-rhizosphere-soil",7,1,0.143,2016-03-31,2016-05-08,"1,1,0,0",-38
"https://www.mdpi.com/journal/agronomy/special_issues/crops_climatically_physiological_agronomic",8,0,0,2021-03-20,2021-05-20,"0,0",-61
"https://www.mdpi.com/journal/agronomy/special_issues/plant_micronutrient_homeostasis",9,0,0,2023-08-31,2023-01-04,"0,0,0,0",239
"https://www.mdpi.com/journal/agronomy/special_issues/agri_water_series2",13,0,0,2022-12-31,2023-03-02,"0,0",-61
"https://www.mdpi.com/journal/agronomy/special_issues/30OXQF042V",12,2,0.167,2023-12-31,2024-02-24,"1,1,1,1,1,1",-55
"https://www.mdpi.com/journal/agronomy/special_issues/automation_agricultural_system",16,5,0.312,2023-06-10,2023-06-08,"3,3,2,2,0,0",2
"https://www.mdpi.com/journal/agronomy/special_issues/Agricultural_Robotic_Vehicles",5,1,0.2,2021-07-30,2021-09-01,"1,1,0,0,0,0",-33
"https://www.mdpi.com/journal/agronomy/special_issues/Imaging_crops",7,0,0,2022-09-25,2022-09-16,"0,0,0,0",9
"https://www.mdpi.com/journal/agronomy/special_issues/mathematical_crop_ecology_disease",5,0,0,2019-11-20,2020-03-20,"0,0",-121
"https://www.mdpi.com/journal/agronomy/special_issues/OO85J01T54",5,0,0,2023-09-05,2023-08-10,"0,0,0,0,0,0",26
"https://www.mdpi.com/journal/agronomy/special_issues/R682V4ES89",6,1,0.167,2024-05-15,2024-01-26,"1,1,1,1",110
"https://www.mdpi.com/journal/agronomy/special_issues/mediterranean_olive_trees",9,2,0.222,2021-06-30,2021-12-16,"2,2",-169
"https://www.mdpi.com/journal/agronomy/special_issues/mineral_nutrition_fruit_trees",22,3,0.136,2021-02-28,2021-02-25,"2,2,2,2",3
"https://www.mdpi.com/journal/agronomy/special_issues/Flowering_Flower",11,1,0.091,2023-07-20,2023-11-01,"1,1,0,0",-104
"https://www.mdpi.com/journal/agronomy/special_issues/PEK0MFI7S7",7,0,0,2023-08-31,2023-10-27,"0,0,0,0,0,0",-57
"https://www.mdpi.com/journal/agronomy/special_issues/agronomy-nitrogen-assimilation",6,0,0,2016-01-31,2015-11-19,"0,0,0,0",73
"https://www.mdpi.com/journal/agronomy/special_issues/HBL2S5741N",6,0,0,2024-05-31,2024-03-07,"0,0",85
"https://www.mdpi.com/journal/agronomy/special_issues/9H976UHXUC",5,0,0,2023-05-31,2023-05-22,"0,0",9
"https://www.mdpi.com/journal/agronomy/special_issues/FR842980P6",10,2,0.2,2023-12-31,2024-02-06,"1,1,1,1,1,1",-37
"https://www.mdpi.com/journal/agronomy/special_issues/agronomy_production_food",6,0,0,2023-12-31,2023-07-13,"0,0,0,0",171
"https://www.mdpi.com/journal/agronomy/special_issues/sprouts_microgreens",10,3,0.3,2021-04-16,2021-05-10,"3,3,0,0,3,3",-24
"https://www.mdpi.com/journal/agronomy/special_issues/0KUOE551M3",7,3,0.429,2024-01-15,2024-03-08,"1,1,2,2",-53
"https://www.mdpi.com/journal/agronomy/special_issues/biofortification_tailored_crops_food",12,2,0.167,2021-04-09,2021-04-03,"0,0,1,1,0,0,1,1,0,0",6
"https://www.mdpi.com/journal/agronomy/special_issues/biofortification_crops",19,3,0.158,2019-10-01,2020-08-27,"1,1,0,0,0,0,2,2,0,0",-331
"https://www.mdpi.com/journal/agronomy/special_issues/mass_propagation",12,2,0.167,2021-03-31,2021-05-15,"2,2",-45
"https://www.mdpi.com/journal/agronomy/special_issues/Vegetable-Genetic",9,0,0,2023-02-15,2021-08-04,"0,0",560
"https://www.mdpi.com/journal/agronomy/special_issues/Oilseed-Crops",13,3,0.231,2020-12-31,2021-03-29,"3,3,1,1",-88
"https://www.mdpi.com/journal/agronomy/special_issues/31IH20M8UB",6,1,0.167,2024-04-20,2023-12-08,"1,1,1,1",134
"https://www.mdpi.com/journal/agronomy/special_issues/Image_Agriculture",15,1,0.067,2023-02-28,2023-02-28,"1,1",0
"https://www.mdpi.com/journal/agronomy/special_issues/agro-techniques_applications",5,0,0,2018-12-30,2019-01-11,"0,0,0,0,0,0",-12
"https://www.mdpi.com/journal/agronomy/special_issues/rice_genetics",8,1,0.125,2022-06-30,2021-11-10,"1,1,1,1",232
"https://www.mdpi.com/journal/agronomy/special_issues/abiotic_breeding_climate",17,0,0,2023-01-31,2023-02-17,"0,0",-17
"https://www.mdpi.com/journal/agronomy/special_issues/64O04LMG41",9,2,0.222,2024-02-10,2023-12-20,"1,1,1,1,0,0",52
"https://www.mdpi.com/journal/agronomy/special_issues/Crop_Adaptation_Climate",5,0,0,2022-10-15,2022-10-13,"0,0,0,0,0,0",2
"https://www.mdpi.com/journal/agronomy/special_issues/reprogress_silage",8,2,0.25,2022-12-15,2023-03-29,"0,0,2,2",-104
"https://www.mdpi.com/journal/agronomy/special_issues/7A98836601",4,0,0,2024-07-15,2024-04-11,"0,0,0,0,0,0",95
"https://www.mdpi.com/journal/agronomy/special_issues/Soil_Constraints_Water-Limited",7,0,0,2021-03-31,2021-08-18,"0,0,0,0",-140
"https://www.mdpi.com/journal/agronomy/special_issues/breeding_genetics_forage_turf",7,0,0,2021-05-15,2021-09-28,"0,0",-136
"https://www.mdpi.com/journal/agronomy/special_issues/9I50432242",NA,NA,NA,NA,NA,NA,NA
"https://www.mdpi.com/journal/agronomy/special_issues/5645O45TOP",2,1,0.5,2024-05-25,2024-03-10,"1,1",76
"https://www.mdpi.com/journal/agronomy/special_issues/microbial_control_of_crop_diseases",7,1,0.143,2022-04-30,2022-07-01,"1,1",-62
"https://www.mdpi.com/journal/agronomy/special_issues/grassland_management_sustainable_agroecosystems",15,2,0.133,2019-03-31,2019-07-03,"2,2,0,0",-94
"https://www.mdpi.com/journal/agronomy/special_issues/02I2L4RDJ0",10,3,0.3,2023-12-31,2023-12-05,"2,2,1,1,1,1",26
"https://www.mdpi.com/journal/agronomy/special_issues/Hormone_Signaling_Regulation",5,3,0.6,2020-10-15,2020-10-15,"3,3",0
"https://www.mdpi.com/journal/agronomy/special_issues/1R6N8HYB70",12,0,0,2024-06-30,2023-11-21,"0,0,0,0",222
"https://www.mdpi.com/journal/agronomy/special_issues/organic_conventional_cropping_systems",19,1,0.053,2020-12-31,2020-12-31,"1,1,1,1",0
"https://www.mdpi.com/journal/agronomy/special_issues/increasing_agricultural_water_productivity_changing_environment",10,0,0,2019-08-31,2019-10-15,"0,0,0,0",-45
"https://www.mdpi.com/journal/agronomy/special_issues/plant_pathology_horticultural_floricultural_crops",6,1,0.167,2022-01-15,2021-09-30,"1,1,0,0",107
"https://www.mdpi.com/journal/agronomy/special_issues/Pest_Management_Agricultural",8,0,0,2019-11-30,2020-03-03,"0,0",-94
"https://www.mdpi.com/journal/agronomy/special_issues/Horticultural_Medicinal_Plants_Cultivation",16,0,0,2022-05-31,2022-07-26,"0,0",-56
"https://www.mdpi.com/journal/agronomy/special_issues/mineral_agriculture",10,1,0.1,2023-06-15,2023-06-15,"1,1,1,1,0,0",0
"https://www.mdpi.com/journal/agronomy/special_issues/Agricultural_Soils_Biodiversity_Protection",6,0,0,2022-12-30,2021-08-13,"0,0,0,0,0,0",504
"https://www.mdpi.com/journal/agronomy/special_issues/machine_digital_agriculture",6,0,0,2023-03-01,2023-03-15,"0,0,0,0,0,0",-14
"https://www.mdpi.com/journal/agronomy/special_issues/viticulture_winemaking_climate_change",16,1,0.062,2019-06-30,2019-09-30,"1,1",-92
"https://www.mdpi.com/journal/agronomy/special_issues/crop_production_and_animal_husbandry",10,0,0,2023-12-31,2023-09-23,"0,0,0,0,0,0,0,0",99
"https://www.mdpi.com/journal/agronomy/special_issues/Crop_Fertilizer",20,1,0.05,2023-03-10,2023-11-07,"1,1,1,1,1,1",-242
"https://www.mdpi.com/journal/agronomy/special_issues/pest_disease_mushroom_vegetable_crop",15,2,0.133,2022-01-15,2021-12-30,"2,2,1,1",16
"https://www.mdpi.com/journal/agronomy/special_issues/Cropping_Systems_Climate",5,1,0.2,2022-09-25,2022-09-01,"1,1",24
"https://www.mdpi.com/journal/agronomy/special_issues/deep_learning_smart_agriculture",14,2,0.143,2022-08-20,2022-09-08,"2,2,0,0,0,0",-19
"https://www.mdpi.com/journal/agronomy/special_issues/soil_microbes_nutrient_recycling_agroecosystems",6,2,0.333,2021-06-15,2021-07-19,"2,2",-34
"https://www.mdpi.com/journal/agronomy/special_issues/intercropping_systems_agriculture",13,1,0.077,2024-05-20,2024-05-09,"1,1",11
"https://www.mdpi.com/journal/agronomy/special_issues/1Q7ZKO544V",7,0,0,2024-05-30,2024-05-31,"0,0",-1
"https://www.mdpi.com/journal/agronomy/special_issues/Postharvest_Physiology_Ornamentals",9,1,0.111,2020-12-20,2020-12-18,"1,1,1,1",2
"https://www.mdpi.com/journal/agronomy/special_issues/vegetables_breeding",7,1,0.143,2022-12-31,2022-12-29,"0,0,0,0,1,1,0,0",2
"https://www.mdpi.com/journal/agronomy/special_issues/strategizing_agricultural_II",10,0,0,2022-08-31,2022-08-30,"0,0,0,0,0,0",1
"https://www.mdpi.com/journal/agronomy/special_issues/48HQ01Z0QU",5,2,0.4,2024-02-29,2024-02-22,"1,1,0,0,1,1",7
