"i","article_type","Received","Accepted","tat","year","issue_type"
"https://www.mdpi.com/2077-0472/5/3/649","Article",2015-05-26,2015-08-10,76,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/668","Article",2015-06-18,2015-08-12,55,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/682","Review",2015-05-12,2015-08-17,97,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/697","Article",2015-08-04,2015-08-19,15,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/713","Review",2015-05-06,2015-08-24,110,2015,"No"
"https://www.mdpi.com/2077-0472/5/3/723","Technical Note",2015-07-30,2015-09-01,33,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/742","Review",2015-05-12,2015-09-01,112,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/778","Review",2015-07-23,2015-08-24,32,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/791","Article",2015-07-06,2015-09-07,63,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/806","Article",2015-06-30,2015-09-10,72,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/826","Article",2015-06-29,2015-09-06,69,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/857","Article",2015-05-30,2015-08-31,93,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/3/879","Article",2015-04-30,2015-09-15,138,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/901","Commentary",2015-08-04,2015-09-14,41,2015,"No"
"https://www.mdpi.com/2077-0472/5/4/918","Review",2015-05-13,2015-09-21,131,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/971","Review",2015-07-13,2015-09-14,63,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/991","Article",2015-06-30,2015-09-25,87,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1003","Article",2015-07-30,2015-10-08,70,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1020","Review",2015-07-21,2015-10-10,81,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1035","Review",2015-08-31,2015-10-16,46,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1047","Article",2015-07-17,2015-10-15,90,2015,"No"
"https://www.mdpi.com/2077-0472/5/4/1060","Article",2015-07-31,2015-10-26,87,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1076","Article",2015-09-21,2015-10-13,22,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1116","Review",2015-09-10,2015-10-29,49,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1135","Article",2015-09-15,2015-11-06,52,2015,"No"
"https://www.mdpi.com/2077-0472/5/4/1146","Review",2015-08-03,2015-11-09,98,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1172","Review",2015-09-01,2015-11-23,83,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1183","Article",2015-06-29,2015-11-23,147,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1195","Article",2015-08-30,2015-11-26,88,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1204","Article",2015-08-19,2015-11-26,99,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1224","Review",2015-08-30,2015-11-20,82,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1252","Review",2015-05-14,2015-12-03,203,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1277","Review",2015-09-20,2015-12-10,81,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/5/4/1289","Article",2015-09-02,2015-11-18,77,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/1","Article",2015-07-07,2015-12-18,164,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/2","Article",2015-11-09,2015-12-16,37,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/3","Article",2015-09-07,2015-12-14,98,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/4","Article",2015-10-29,2015-12-29,61,2015,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/5","Article",2015-09-16,2016-01-13,119,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/6","Article",2015-10-12,2016-01-13,93,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/7","Article",2015-09-15,2016-01-21,128,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/8","Editorial",2016-02-02,2016-02-02,0,2016,"No"
"https://www.mdpi.com/2077-0472/6/1/9","Article",2015-09-29,2016-02-13,137,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/1/10","Article",2015-07-31,2016-03-04,217,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/11","Article",2015-10-28,2016-03-09,133,2016,"No"
"https://www.mdpi.com/2077-0472/6/2/12","Article",2015-11-28,2016-03-14,107,2016,"No"
"https://www.mdpi.com/2077-0472/6/2/13","Article",2015-08-25,2016-01-22,150,2016,"No"
"https://www.mdpi.com/2077-0472/6/2/14","Article",2015-11-27,2016-03-23,117,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/15","Article",2015-12-17,2016-04-01,106,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/16","Article",2015-11-27,2016-04-11,136,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/17","Review",2016-02-26,2016-04-12,46,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/18","Article",2015-12-09,2016-03-21,103,2016,"No"
"https://www.mdpi.com/2077-0472/6/2/19","Article",2016-04-06,2016-04-18,12,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/20","Article",2015-10-16,2016-04-13,180,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/21","Article",2015-12-04,2016-05-16,164,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/22","Article",2016-02-27,2016-05-18,81,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/23","Article",2016-02-02,2016-05-23,111,2016,"No"
"https://www.mdpi.com/2077-0472/6/2/24","Article",2015-10-28,2016-04-20,175,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/25","Review",2016-03-08,2016-05-23,76,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/2/26","Review",2016-04-19,2016-05-25,36,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/27","Article",2016-03-03,2016-06-03,92,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/28","Article",2016-03-21,2016-06-29,100,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/29","Article",2016-03-29,2016-07-04,97,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/30","Article",2016-06-23,2016-07-15,22,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/31","Article",2016-05-15,2016-07-19,65,2016,"No"
"https://www.mdpi.com/2077-0472/6/3/32","Article",2016-05-17,2016-07-21,65,2016,"No"
"https://www.mdpi.com/2077-0472/6/3/33","Review",2016-04-08,2016-07-21,104,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/34","Article",2016-03-30,2016-07-19,111,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/35","Review",2016-05-29,2016-07-20,52,2016,"No"
"https://www.mdpi.com/2077-0472/6/3/36","Article",2016-06-22,2016-07-20,28,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/37","Review",2016-06-24,2016-08-09,46,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/38","Article",2016-03-21,2016-05-30,70,2016,"No"
"https://www.mdpi.com/2077-0472/6/3/39","Article",2016-06-12,2016-08-12,61,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/40","Article",2016-06-07,2016-08-16,70,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/41","Article",2016-06-01,2016-08-16,76,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/42","Article",2016-07-11,2016-08-22,42,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/43","Review",2016-07-11,2016-08-26,46,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/44","Article",2016-07-15,2016-08-30,46,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/45","Article",2016-06-30,2016-09-02,64,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/46","Article",2016-06-13,2016-09-09,88,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/47","Article",2016-04-12,2016-09-06,147,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/3/48","Article",2016-08-02,2016-09-12,41,2016,"No"
"https://www.mdpi.com/2077-0472/6/4/49","Article",2016-07-12,2016-09-20,70,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/50","Review",2016-08-01,2016-09-29,59,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/51","Article",2016-06-17,2016-09-22,97,2016,"No"
"https://www.mdpi.com/2077-0472/6/4/52","Article",2016-07-29,2016-09-30,63,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/53","Article",2016-09-15,2016-10-10,25,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/54","Article",2016-07-27,2016-10-10,75,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/55","Article",2016-07-19,2016-10-06,79,2016,"No"
"https://www.mdpi.com/2077-0472/6/4/56","Article",2016-08-01,2016-10-09,69,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/57","Article",2016-05-31,2016-10-20,142,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/58","Article",2016-09-22,2016-10-25,33,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/59","Article",2016-08-28,2016-10-28,61,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/60","Article",2016-09-11,2016-11-05,55,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/61","Article",2016-05-31,2016-11-12,165,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/62","Article",2016-09-16,2016-11-14,59,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/63","Article",2016-09-13,2016-11-23,71,2016,"No"
"https://www.mdpi.com/2077-0472/6/4/64","Article",2016-09-26,2016-11-23,58,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/65","Article",2016-08-31,2016-11-17,78,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/66","Article",2016-07-30,2016-12-09,132,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/6/4/67","Article",2016-08-29,2016-12-13,106,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/7/1/1","Article",2016-11-16,2016-12-16,30,2016,"Special Issue"
"https://www.mdpi.com/2077-0472/7/1/2","Editorial",2017-01-11,2017-01-11,0,2017,"No"
"https://www.mdpi.com/2077-0472/7/1/3","Communication",2016-10-26,2017-01-06,72,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/1/4","Article",2016-10-19,2017-01-03,76,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/1/5","Article",2016-10-31,2017-01-07,68,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/1/6","Article",2016-07-14,2017-01-11,181,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/1/7","Review",2016-09-08,2017-01-03,117,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/2/8","Article",2016-12-13,2017-02-02,51,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/2/9","Article",2016-12-29,2017-01-23,25,2017,"No"
"https://www.mdpi.com/2077-0472/7/2/10","Article",2016-12-07,2017-02-02,57,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/2/11","Article",2016-08-31,2017-01-24,146,2017,"No"
"https://www.mdpi.com/2077-0472/7/2/12","Article",2016-09-30,2017-01-24,116,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/2/13","Article",2016-11-28,2017-02-07,71,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/2/14","Review",2016-11-10,2017-02-08,90,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/2/15","Article",2016-08-11,2017-02-13,186,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/16","Review",2016-12-15,2017-02-20,67,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/17","Erratum",2017-02-21,2017-02-21,0,2017,"No"
"https://www.mdpi.com/2077-0472/7/3/18","Article",2016-12-30,2017-03-02,62,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/19","Editorial",2017-03-01,2017-03-02,1,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/20","Article",2016-05-26,2017-03-02,280,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/21","Article",2017-02-06,2017-03-06,28,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/22","Article",2016-12-02,2017-03-01,89,2017,"No"
"https://www.mdpi.com/2077-0472/7/3/23","Review",2016-12-13,2017-03-06,83,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/24","Article",2016-11-24,2017-03-07,103,2017,"No"
"https://www.mdpi.com/2077-0472/7/3/25","Article",2016-12-20,2017-03-06,76,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/26","Article",2016-12-25,2017-03-09,74,2017,"No"
"https://www.mdpi.com/2077-0472/7/3/27","Review",2017-01-02,2017-03-07,64,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/28","Article",2017-01-04,2017-03-10,65,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/29","Article",2017-02-08,2017-03-09,29,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/3/30","Article",2016-12-18,2017-03-11,83,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/4/31","Article",2016-12-28,2017-03-23,85,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/4/32","Review",2016-12-01,2017-03-15,104,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/4/33","Review",2017-02-05,2017-03-29,52,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/4/34","Article",2017-02-11,2017-03-31,48,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/4/35","Review",2017-02-08,2017-04-08,59,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/4/36","Review",2017-03-02,2017-04-20,49,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/37","Article",2017-02-27,2017-04-17,49,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/38","Article",2016-12-29,2017-04-27,119,2017,"No"
"https://www.mdpi.com/2077-0472/7/5/39","Article",2017-02-27,2017-04-25,57,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/40","Article",2017-02-27,2017-04-27,59,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/41","Article",2017-01-03,2017-04-25,112,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/42","Review",2017-02-08,2017-04-28,79,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/43","Article",2017-02-05,2017-04-28,82,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/44","Article",2017-03-06,2017-05-03,58,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/5/45","Article",2017-04-04,2017-05-16,42,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/6/46","Article",2017-03-13,2017-05-17,65,2017,"No"
"https://www.mdpi.com/2077-0472/7/6/47","Article",2017-03-13,2017-05-23,71,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/6/48","Article",2017-03-23,2017-05-24,62,2017,"No"
"https://www.mdpi.com/2077-0472/7/6/49","Article",2017-02-28,2017-06-08,100,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/6/50","Review",2017-04-26,2017-06-07,42,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/51","Article",2017-02-06,2017-06-14,128,2017,"No"
"https://www.mdpi.com/2077-0472/7/7/52","Article",2017-04-06,2017-06-21,76,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/53","Technical Note",2017-05-30,2017-06-27,28,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/54","Article",2017-05-06,2017-06-30,55,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/55","Article",2017-04-30,2017-06-26,57,2017,"No"
"https://www.mdpi.com/2077-0472/7/7/56","Article",2017-06-19,2017-07-06,17,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/57","Article",2017-04-01,2017-07-05,95,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/58","Article",2017-05-31,2017-07-04,34,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/59","Article",2017-04-17,2017-07-17,91,2017,"No"
"https://www.mdpi.com/2077-0472/7/7/60","Article",2017-06-21,2017-07-19,28,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/7/61","Article",2017-05-15,2017-07-13,59,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/8/62","Article",2017-06-16,2017-07-24,38,2017,"No"
"https://www.mdpi.com/2077-0472/7/8/63","Editorial",2017-07-17,2017-07-24,7,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/8/64","Article",2017-06-27,2017-07-27,30,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/8/65","Article",2017-05-31,2017-07-28,58,2017,"No"
"https://www.mdpi.com/2077-0472/7/8/66","Article",2017-05-18,2017-07-28,71,2017,"No"
"https://www.mdpi.com/2077-0472/7/8/67","Article",2017-07-04,2017-07-31,27,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/8/68","Article",2017-06-22,2017-08-02,41,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/8/69","Article",2017-06-09,2017-08-02,54,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/8/70","Article",2017-05-26,2017-08-07,73,2017,"No"
"https://www.mdpi.com/2077-0472/7/8/71","Technical Note",2017-07-18,2017-08-17,30,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/9/72","Review",2017-07-05,2017-08-17,43,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/9/73","Article",2017-06-21,2017-08-31,71,2017,"No"
"https://www.mdpi.com/2077-0472/7/9/74","Article",2017-07-13,2017-08-28,46,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/9/76","Article",2017-08-20,2017-09-11,22,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/9/77","Article",2017-07-25,2017-09-13,50,2017,"No"
"https://www.mdpi.com/2077-0472/7/9/78","Article",2017-08-04,2017-09-11,38,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/10/79","Article",2017-07-31,2017-09-19,50,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/10/80","Article",2017-07-03,2017-09-07,66,2017,"No"
"https://www.mdpi.com/2077-0472/7/10/81","Commentary",2017-09-05,2017-09-19,14,2017,"No"
"https://www.mdpi.com/2077-0472/7/10/82","Article",2017-08-22,2017-09-20,29,2017,"No"
"https://www.mdpi.com/2077-0472/7/10/83","Article",2017-09-08,2017-09-27,19,2017,"No"
"https://www.mdpi.com/2077-0472/7/10/84","Review",2017-07-19,2017-09-26,69,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/10/85","Article",2017-07-12,2017-09-14,64,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/10/86","Review",2017-09-10,2017-10-08,28,2017,"No"
"https://www.mdpi.com/2077-0472/7/10/87","Article",2017-09-07,2017-10-03,26,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/10/88","Article",2017-08-09,2017-10-11,63,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/10/89","Article",2017-09-07,2017-10-18,41,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/11/90","Article",2017-08-08,2017-10-20,73,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/11/91","Review",2017-08-21,2017-10-26,66,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/11/92","Article",2017-08-31,2017-10-30,60,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/11/93","Article",2017-09-25,2017-11-01,37,2017,"No"
"https://www.mdpi.com/2077-0472/7/11/94","Article",2017-09-26,2017-10-31,35,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/11/95","Technical Note",2017-09-25,2017-10-30,35,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/96","Article",2017-09-17,2017-11-24,68,2017,"No"
"https://www.mdpi.com/2077-0472/7/12/97","Review",2017-10-05,2017-11-27,53,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/98","Article",2017-09-30,2017-11-28,59,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/99","Article",2017-10-19,2017-11-30,42,2017,"No"
"https://www.mdpi.com/2077-0472/7/12/100","Article",2017-11-01,2017-12-01,30,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/101","Article",2017-11-03,2017-11-28,25,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/102","Article",2017-10-04,2017-11-30,57,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/103","Article",2017-10-19,2017-12-11,53,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/7/12/104","Article",2017-10-24,2017-12-13,50,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/1","Article",2017-10-06,2017-12-15,70,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/2","Article",2017-10-30,2017-12-18,49,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/3","Article",2017-11-03,2017-12-21,48,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/4","Article",2017-10-27,2017-12-20,54,2017,"No"
"https://www.mdpi.com/2077-0472/8/1/5","Article",2017-10-16,2017-12-23,68,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/6","Article",2017-11-19,2017-12-21,32,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/7","Article",2017-10-18,2017-12-22,65,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/8","Review",2017-12-09,2017-12-27,18,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/9","Article",2017-10-17,2017-12-18,62,2017,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/10","Article",2017-11-08,2018-01-03,56,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/11","Article",2017-11-28,2018-01-04,37,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/12","Article",2017-11-26,2018-01-08,43,2018,"No"
"https://www.mdpi.com/2077-0472/8/1/13","Editorial",2017-11-28,2018-01-08,41,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/14","Review",2017-11-27,2018-01-11,45,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/15","Editorial",2018-01-19,2018-01-22,3,2018,"No"
"https://www.mdpi.com/2077-0472/8/1/16","Article",2017-12-18,2018-01-16,29,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/1/17","Article",2017-11-15,2018-01-17,63,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/18","Article",2017-11-25,2018-01-25,61,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/19","Article",2017-11-19,2018-01-25,67,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/20","Article",2017-10-28,2018-01-29,93,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/21","Article",2017-12-12,2018-01-22,41,2018,"No"
"https://www.mdpi.com/2077-0472/8/2/22","Article",2017-11-20,2018-01-25,66,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/23","Article",2017-12-01,2018-01-30,60,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/24","Article",2017-12-30,2018-02-07,39,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/25","Article",2018-01-05,2018-02-11,37,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/26","Article",2017-11-15,2018-02-07,84,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/27","Review",2017-11-21,2018-02-10,81,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/28","Article",2017-12-15,2018-02-12,59,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/2/29","Article",2017-12-11,2018-02-07,58,2018,"No"
"https://www.mdpi.com/2077-0472/8/2/30","Article",2017-12-21,2018-02-20,61,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/31","Article",2017-12-21,2018-02-21,62,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/32","Article",2018-01-24,2018-02-22,29,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/33","Article",2017-12-15,2018-02-17,64,2018,"No"
"https://www.mdpi.com/2077-0472/8/3/34","Article",2018-02-01,2018-02-21,20,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/35","Article",2017-12-22,2018-02-17,57,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/36","Article",2018-01-30,2018-02-27,28,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/37","Article",2018-01-20,2018-03-08,47,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/38","Article",2018-02-08,2018-03-08,28,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/39","Article",2018-02-15,2018-03-10,23,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/40","Article",2018-02-20,2018-03-09,17,2018,"No"
"https://www.mdpi.com/2077-0472/8/3/41","Article",2018-01-24,2018-03-12,47,2018,"No"
"https://www.mdpi.com/2077-0472/8/3/42","Article",2018-02-07,2018-03-15,36,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/43","Review",2018-01-31,2018-03-15,43,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/3/44","Commentary",2018-01-30,2018-03-15,44,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/45","Article",2018-02-23,2018-03-06,11,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/46","Article",2018-02-14,2018-03-19,33,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/47","Editorial",2018-03-12,2018-03-16,4,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/48","Article",2018-02-09,2018-03-20,39,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/49","Article",2018-03-07,2018-03-28,21,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/50","Article",2018-02-08,2018-03-29,49,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/51","Review",2018-02-12,2018-03-27,43,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/52","Article",2018-03-27,2018-03-29,2,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/53","Article",2018-03-14,2018-03-29,15,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/54","Article",2018-03-06,2018-04-02,27,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/55","Review",2018-03-08,2018-04-02,25,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/56","Article",2018-02-25,2018-04-06,40,2018,"Special Issue"
"https://www.mdpi.com/2077-0472/8/4/57","Review",2018-03-02,2018-04-12,41,2018,"No"
"https://www.mdpi.com/2077-0472/8/4/58","Article",2018-03-07,2018-04-12,36,2018,"Special Issue"
