"","link","Received","Revised","Accepted","Published","Special_issue","days","is_s_issue"
"2471","/1424-2818/10/2/31",2018-02-05,2018-04-11,2018-04-13,2018-05-04,"(This article belongs to the Special Issue Butterfly Conservation)
",88,"Yes"
"2472","/1424-2818/10/2/32",2018-02-20,2018-04-27,2018-04-30,2018-05-04,"(This article belongs to the Special Issue Climate Change and Human Activities on Coral Reefs)
",73,"Yes"
"2473","/1424-2818/10/2/33",2018-03-28,2018-05-01,2018-05-04,2018-05-06,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",39,"Yes"
"2474","/1424-2818/10/2/34",2018-03-26,2018-05-01,2018-05-04,2018-05-07,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",42,"Yes"
"2475","/1424-2818/10/2/35",2018-03-30,2018-05-01,2018-05-03,2018-05-08,"(This article belongs to the Special Issue Impacts of Ocean Acidification on Marine Fishes)
",39,"Yes"
"2476","/1424-2818/10/2/36",2018-04-17,2018-05-02,2018-05-10,2018-05-14,"(This article belongs to the Special Issue DNA Barcoding for Biodiversity)
",27,"Yes"
"2477","/1424-2818/10/2/37",2018-04-02,2018-05-16,2018-05-17,2018-05-23,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",51,"Yes"
"2478","/1424-2818/10/2/38",2018-03-08,2018-05-16,2018-05-17,2018-05-23,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",76,"Yes"
"2479","/1424-2818/10/2/39",2018-03-29,2018-05-01,2018-05-22,2018-05-24,"(This article belongs to the Special Issue Diversity and Conservation of Bats)
",56,"Yes"
"2480","/1424-2818/10/2/40",2018-04-06,2018-05-10,2018-05-16,2018-05-25,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",49,"Yes"
"2481","/1424-2818/10/2/21",2018-01-20,2018-03-22,2018-04-02,2018-04-06,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",76,"Yes"
"2482","/1424-2818/10/2/22",2018-03-15,2018-04-01,2018-04-02,2018-04-09,"",25,"No"
"2483","/1424-2818/10/2/23",2018-03-29,2018-04-08,2018-04-09,2018-04-11,"(This article belongs to the Special Issue Feature Papers for Celebrating the tenth Founding Year of Diversity)
",13,"Yes"
"2484","/1424-2818/10/2/24",2018-03-11,2018-04-10,2018-04-14,2018-04-17,"(This article belongs to the Special Issue Diversity and Conservation of Bats)
",37,"Yes"
"2485","/1424-2818/10/2/25",2018-03-02,2018-04-11,2018-04-13,2018-04-17,"",46,"No"
"2486","/1424-2818/10/2/26",2018-02-02,2018-04-17,2018-04-17,2018-04-24,"(This article belongs to the Special Issue Climate Change and Human Activities on Coral Reefs)
",81,"Yes"
"2487","/1424-2818/10/2/27",2018-02-11,2018-03-28,2018-04-20,2018-04-26,"(This article belongs to the Special Issue Mangrove Ecology and Conservation)
",74,"Yes"
"2488","/1424-2818/10/2/28",2018-03-29,2018-04-17,2018-04-21,2018-04-28,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",30,"Yes"
"2489","/1424-2818/10/2/29",2018-03-08,2018-04-17,2018-04-25,2018-04-28,"(This article belongs to the Special Issue Diversity and Conservation of Bats)
",51,"Yes"
"2490","/1424-2818/10/2/30",2018-03-07,2018-04-17,2018-04-21,2018-05-01,"(This article belongs to the Special Issue Systematics and Phylogeny of Weevils)
",55,"Yes"
"2491","/1424-2818/10/1/11",2017-12-08,2018-02-02,2018-02-05,2018-02-13,"(This article belongs to the Special Issue Marine Algal Phylogeographic Patterns: Causes and Consequences)
",67,"Yes"
"2492","/1424-2818/10/1/12",2017-11-08,2018-02-17,2018-02-25,2018-02-27,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",111,"Yes"
"2493","/1424-2818/10/1/13",2018-02-01,2018-03-06,2018-03-06,2018-03-09,"(This article belongs to the Special Issue Conservation and Ecology of Amphibians)
",36,"Yes"
"2494","/1424-2818/10/1/14",2018-02-09,2018-03-05,2018-03-07,2018-03-10,"(This article belongs to the Special Issue Ancient DNA)
",29,"Yes"
"2495","/1424-2818/10/1/15",2018-01-01,2018-03-10,2018-03-11,2018-03-13,"(This article belongs to the Special Issue Food Webs, Ecosystem Functioning and Environmental Quality)
",71,"Yes"
"2496","/1424-2818/10/1/16",2018-01-23,2018-03-11,2018-03-12,2018-03-15,"(This article belongs to the Special Issue Mangrove Ecology and Conservation)
",51,"Yes"
"2497","/1424-2818/10/2/17",2018-02-05,2018-03-08,2018-03-15,2018-03-21,"",44,"No"
"2498","/1424-2818/10/2/18",2018-02-28,2018-03-19,2018-03-21,2018-03-22,"(This article belongs to the Special Issue Feature Papers for Celebrating the tenth Founding Year of Diversity)
",22,"Yes"
"2499","/1424-2818/10/2/19",2018-03-21,2018-03-21,2018-03-23,2018-03-27,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",6,"Yes"
"2500","/1424-2818/10/2/20",2018-02-08,2018-03-22,2018-03-27,2018-03-30,"(This article belongs to the Special Issue Mangrove Ecology and Conservation)
",50,"Yes"
"2501","/1424-2818/10/1/1",2017-08-22,2017-12-07,2017-12-12,2017-12-21,"(This article belongs to the Special Issue Tropical Marine Biodiversity)
",121,"Yes"
"2502","/1424-2818/10/1/2",2018-01-10,2018-01-10,2018-01-10,2018-01-10,"",0,"No"
"2503","/1424-2818/10/1/3",2017-11-09,2017-12-21,2018-01-08,2018-01-11,"(This article belongs to the Special Issue Feature Papers for Celebrating the tenth Founding Year of Diversity)
",63,"Yes"
"2504","/1424-2818/10/1/4",2017-11-23,2017-12-11,2017-12-12,2018-01-16,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",54,"Yes"
"2505","/1424-2818/10/1/5",2017-11-02,2018-01-10,2018-01-15,2018-01-18,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",77,"Yes"
"2506","/1424-2818/10/1/6",2017-12-19,2018-01-16,2018-01-18,2018-01-22,"(This article belongs to the Special Issue Conservation and Ecology of Amphibians)
",34,"Yes"
"2507","/1424-2818/10/1/7",2017-12-27,2018-01-14,2018-01-18,2018-01-24,"",28,"No"
"2508","/1424-2818/10/1/8",2017-12-15,2018-01-24,2018-01-25,2018-01-27,"(This article belongs to the Special Issue Mangrove Ecology and Conservation)
",43,"Yes"
"2509","/1424-2818/10/1/9",2017-11-06,2018-01-24,2018-01-25,2018-02-03,"(This article belongs to the Special Issue Mangrove Ecology and Conservation)
",89,"Yes"
"2510","/1424-2818/10/1/10",2017-12-30,2018-01-23,2018-01-29,2018-02-05,"(This article belongs to the Special Issue Marine Algal Phylogeographic Patterns: Causes and Consequences)
",37,"Yes"
"2511","/1424-2818/9/4/46",2017-08-25,2017-10-08,2017-10-09,2017-10-15,"(This article belongs to the Special Issue Ancient DNA)
",51,"Yes"
"2512","/1424-2818/9/4/47",2017-09-21,2017-10-10,2017-10-11,2017-10-17,"(This article belongs to the Special Issue Feature Papers for Celebrating the tenth Founding Year of Diversity)
",26,"Yes"
"2513","/1424-2818/9/4/48",2017-07-31,2017-10-18,2017-10-20,2017-10-25,"(This article belongs to the Special Issue Ancient DNA)
",86,"Yes"
"2514","/1424-2818/9/4/49",2017-09-15,2017-10-12,2017-10-23,2017-10-28,"(This article belongs to the Special Issue Diversity of Marine Invertebrate and Seaweed Symbiotic Bacteria)
",43,"Yes"
"2515","/1424-2818/9/4/50",2017-09-22,2017-10-20,2017-10-24,2017-11-01,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",40,"Yes"
"2516","/1424-2818/9/4/51",2017-09-27,2017-11-01,2017-11-02,2017-11-04,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",38,"Yes"
"2517","/1424-2818/9/4/52",2017-10-06,2017-11-06,2017-11-07,2017-11-16,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",41,"Yes"
"2518","/1424-2818/9/4/53",2017-09-11,2017-11-13,2017-11-15,2017-11-20,"(This article belongs to the Special Issue Diversity of Marine Invertebrate and Seaweed Symbiotic Bacteria)
",70,"Yes"
"2519","/1424-2818/9/4/54",2017-10-02,2017-11-06,2017-11-15,2017-11-21,"(This article belongs to the Special Issue Application of Environmental DNA for Biological Conservation)
",50,"Yes"
"2520","/1424-2818/9/4/55",2017-10-24,2017-11-24,2017-11-26,2017-12-01,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",38,"Yes"
"2521","/1424-2818/9/3/36",2017-06-28,2017-08-02,2017-08-18,2017-08-29,"(This article belongs to the Special Issue Microbial Diversity in Caves)
",62,"Yes"
"2522","/1424-2818/9/3/37",2017-08-11,2017-09-02,2017-09-11,2017-09-14,"(This article belongs to the Special Issue Ancient DNA)
",34,"Yes"
"2523","/1424-2818/9/3/38",2017-07-26,2017-09-08,2017-09-13,2017-09-15,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",51,"Yes"
"2524","/1424-2818/9/3/39",2017-07-12,2017-08-28,2017-09-01,2017-09-18,"(This article belongs to the Special Issue Diversity of Marine Invertebrate and Seaweed Symbiotic Bacteria)
",68,"Yes"
"2525","/1424-2818/9/4/41",2017-08-22,2017-09-14,2017-09-14,2017-09-21,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",30,"Yes"
"2526","/1424-2818/9/4/40",2017-08-04,2017-09-13,2017-09-13,2017-09-21,"(This article belongs to the Special Issue Diversity of Marine Invertebrate and Seaweed Symbiotic Bacteria)
",48,"Yes"
"2527","/1424-2818/9/4/42",2017-07-07,2017-09-12,2017-09-19,2017-09-25,"(This article belongs to the Special Issue Microbial Diversity in Caves)
",80,"Yes"
"2528","/1424-2818/9/4/43",2017-07-27,2017-09-15,2017-09-28,2017-10-01,"(This article belongs to the Special Issue Ancient DNA)
",66,"Yes"
"2529","/1424-2818/9/4/44",2017-08-11,2017-10-04,2017-10-07,2017-10-12,"",62,"No"
"2530","/1424-2818/9/4/45",2017-07-17,2017-09-12,2017-10-09,2017-10-13,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",88,"Yes"
"2531","/1424-2818/9/3/26",2017-04-19,2017-06-26,2017-07-01,2017-07-08,"(This article belongs to the Special Issue Aquatic Biodiversity Conservation, Aquatic Natural Resources and Management)
",80,"Yes"
"2532","/1424-2818/9/3/27",2017-04-17,2017-06-18,2017-07-07,2017-07-10,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",84,"Yes"
"2533","/1424-2818/9/3/28",2017-06-29,2017-07-22,2017-07-27,2017-08-01,"(This article belongs to the Special Issue Microbial Diversity in Caves)
",33,"Yes"
"2534","/1424-2818/9/3/29",2017-06-09,2017-07-25,2017-08-01,2017-08-04,"(This article belongs to the Special Issue Tropical Marine Biodiversity)
",56,"Yes"
"2535","/1424-2818/9/3/30",2017-06-28,2017-07-26,2017-07-28,2017-08-07,"(This article belongs to the Special Issue Selected Papers from The ISLAND BIOLOGY–2016",40,"Yes"
"2536","/1424-2818/9/3/31",2017-06-30,2017-08-03,2017-08-03,2017-08-15,"(This article belongs to the Special Issue Microbial Diversity in Caves)
",46,"Yes"
"2537","/1424-2818/9/3/32",2017-07-14,2017-08-08,2017-08-13,2017-08-16,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",33,"Yes"
"2538","/1424-2818/9/3/33",2017-06-30,2017-08-11,2017-08-18,2017-08-22,"(This article belongs to the Special Issue Application of Environmental DNA for Biological Conservation)
",53,"Yes"
"2539","/1424-2818/9/3/34",2017-07-13,2017-08-15,2017-08-20,2017-08-23,"(This article belongs to the Special Issue Ancient DNA)
",41,"Yes"
"2540","/1424-2818/9/3/35",2017-07-15,2017-08-11,2017-08-22,2017-08-28,"(This article belongs to the Special Issue Microbial Diversity in Caves)
",44,"Yes"
"2541","/1424-2818/9/1/16",2016-11-30,2017-03-05,2017-03-07,2017-03-10,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",100,"Yes"
"2542","/1424-2818/9/1/17",2016-12-07,2017-03-06,2017-03-07,2017-03-12,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",95,"Yes"
"2543","/1424-2818/9/1/18",2016-12-20,2017-03-06,2017-03-08,2017-03-14,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",84,"Yes"
"2544","/1424-2818/9/2/19",2017-01-31,2017-03-23,2017-04-08,2017-04-14,"(This article belongs to the Special Issue Tropical Marine Biodiversity)
",73,"Yes"
"2545","/1424-2818/9/2/20",2017-03-03,2017-05-01,2017-05-04,2017-05-10,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",68,"Yes"
"2546","/1424-2818/9/2/21",2017-02-23,2017-05-05,2017-05-06,2017-05-11,"(This article belongs to the Special Issue Plant Genetics and Biotechnology in Biodiversity)
",77,"Yes"
"2547","/1424-2818/9/2/22",2016-09-19,2017-04-18,2017-05-09,2017-05-12,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",235,"Yes"
"2548","/1424-2818/9/2/23",2017-03-29,2017-05-25,2017-05-27,2017-05-31,"(This article belongs to the Special Issue Tropical Marine Biodiversity)
",63,"Yes"
"2549","/1424-2818/9/2/24",2017-03-03,2017-04-18,2017-05-25,2017-05-31,"(This article belongs to the Special Issue Tropical Marine Biodiversity)
",89,"Yes"
"2550","/1424-2818/9/3/25",2017-05-05,2017-06-23,2017-06-27,2017-06-29,"(This article belongs to the Special Issue Tropical Marine Biodiversity)
",55,"Yes"
"2551","/1424-2818/9/1/6",2016-09-14,2016-12-29,2017-01-10,2017-01-18,"(This article belongs to the Special Issue Biodiversity Study by Remote Sensing)
",126,"Yes"
"2552","/1424-2818/9/1/7",2016-11-20,2017-01-03,2017-01-17,2017-01-22,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",63,"Yes"
"2553","/1424-2818/9/1/8",2016-11-24,2017-01-25,2017-01-30,2017-02-07,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",75,"Yes"
"2554","/1424-2818/9/1/9",2016-11-15,2017-01-20,2017-02-07,2017-02-14,"(This article belongs to the Special Issue Characterization and Preservation of Plant Genetic Diversity)
",91,"Yes"
"2555","/1424-2818/9/1/10",2016-11-30,2017-01-25,2017-02-10,2017-02-15,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",77,"Yes"
"2556","/1424-2818/9/1/11",2016-11-22,2017-02-11,2017-02-13,2017-02-17,"",87,"No"
"2557","/1424-2818/9/1/13",2016-12-02,2017-02-04,2017-02-10,2017-02-22,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",82,"Yes"
"2558","/1424-2818/9/1/14",2016-11-25,2017-02-22,2017-02-23,2017-03-01,"(This article belongs to the Special Issue Characterization and Preservation of Plant Genetic Diversity)
",96,"Yes"
"2559","/1424-2818/9/1/15",2016-11-30,2017-02-22,2017-02-27,2017-03-04,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",94,"Yes"
"2560","/1424-2818/8/4/28",2016-10-10,2016-11-29,2016-12-03,2016-12-10,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",61,"Yes"
"2561","/1424-2818/8/4/29",2016-10-19,2016-12-06,2016-12-07,2016-12-12,"(This article belongs to the Special Issue Characterization and Preservation of Plant Genetic Diversity)
",54,"Yes"
"2562","/1424-2818/8/4/30",2016-09-15,2016-12-02,2016-12-03,2016-12-19,"",95,"No"
"2563","/1424-2818/8/4/31",2016-10-25,2016-12-08,2016-12-09,2016-12-19,"(This article belongs to the Special Issue Characterization and Preservation of Plant Genetic Diversity)
",55,"Yes"
"2564","/1424-2818/8/4/32",2016-10-14,2016-12-04,2016-12-12,2016-12-20,"(This article belongs to the Special Issue Selected Papers from The ISLAND BIOLOGY–2016",67,"Yes"
"2565","/1424-2818/9/1/1",2016-11-18,2016-12-23,2016-12-26,2016-12-29,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",41,"Yes"
"2566","/1424-2818/9/1/2",2016-11-14,2017-01-02,2017-01-04,2017-01-10,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",57,"Yes"
"2567","/1424-2818/9/1/3",2016-10-28,2016-12-21,2016-12-28,2017-01-11,"(This article belongs to the Special Issue Selected Papers from The ISLAND BIOLOGY–2016",75,"Yes"
"2568","/1424-2818/9/1/5",2016-11-11,2016-12-15,2017-01-06,2017-01-13,"(This article belongs to the Special Issue Aquatic Biodiversity Conservation, Aquatic Natural Resources and Management)
",63,"Yes"
"2569","/1424-2818/8/4/20",2016-06-29,2016-09-30,2016-10-09,2016-10-13,"(This article belongs to the Special Issue Characterization and Preservation of Plant Genetic Diversity)
",106,"Yes"
"2570","/1424-2818/8/4/21",2016-08-16,2016-10-17,2016-10-17,2016-10-25,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",70,"Yes"
"2571","/1424-2818/8/4/22",2016-06-02,2016-09-21,2016-10-11,2016-10-25,"(This article belongs to the Special Issue Aquatic Biodiversity Conservation, Aquatic Natural Resources and Management)
",145,"Yes"
"2572","/1424-2818/8/4/23",2016-05-27,2016-10-27,2016-10-31,2016-11-03,"",160,"No"
"2573","/1424-2818/8/4/24",2016-09-21,2016-11-11,2016-11-14,2016-11-18,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",58,"Yes"
"2574","/1424-2818/8/4/25",2016-10-09,2016-11-16,2016-11-17,2016-11-25,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",47,"Yes"
"2575","/1424-2818/8/4/26",2016-09-19,2016-11-30,2016-12-03,2016-12-07,"(This article belongs to the Special Issue Characterization and Preservation of Plant Genetic Diversity)
",79,"Yes"
"2576","/1424-2818/8/4/27",2016-10-28,2016-12-04,2016-12-06,2016-12-09,"(This article belongs to the Special Issue Biology, Ecology and Management of Crown-of-Thorns Starfish)
",42,"Yes"
"2577","/1424-2818/8/2/8",2015-12-18,2016-03-18,2016-03-21,2016-03-25,"",98,"No"
"2578","/1424-2818/8/2/9",2016-01-24,2016-03-25,2016-03-28,2016-03-31,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",67,"Yes"
"2579","/1424-2818/8/2/10",2015-11-03,2016-04-05,2016-04-06,2016-04-13,"",162,"No"
"2580","/1424-2818/8/2/11",2016-01-11,2016-04-09,2016-04-15,2016-04-28,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",108,"Yes"
"2581","/1424-2818/8/2/12",2016-01-16,2016-04-25,2016-05-11,2016-05-18,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",123,"Yes"
"2582","/1424-2818/8/2/13",2015-11-01,2016-04-04,2016-05-16,2016-05-19,"(This article belongs to the Special Issue Soil Microbes Diversity and Soil Function)
",200,"Yes"
"2583","/1424-2818/8/2/14",2016-04-07,2016-06-13,2016-06-15,2016-06-20,"",74,"No"
"2584","/1424-2818/8/3/15",2016-03-12,2016-06-21,2016-07-11,2016-07-14,"",124,"No"
"2585","/1424-2818/8/3/16",2016-04-25,2016-07-06,2016-07-15,2016-07-22,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",88,"Yes"
"2586","/1424-2818/8/3/17",2016-04-26,2016-07-26,2016-07-26,2016-08-02,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",98,"Yes"
"2587","/1424-2818/7/4/342",2015-08-13,2015-10-19,2015-10-20,2015-11-02,"(This article belongs to the Special Issue Biodiversity and Global Change)
",81,"Yes"
"2588","/1424-2818/7/4/360",2015-09-02,2015-10-19,2015-10-19,2015-11-03,"",62,"No"
"2589","/1424-2818/7/4/385",2015-08-29,2015-10-27,2015-11-05,2015-11-16,"(This article belongs to the Special Issue Biodiversity Informatics)
",79,"Yes"
"2590","/1424-2818/8/1/1",2015-11-02,2015-12-21,2015-12-22,2015-12-29,"(This article belongs to the Special Issue DNA Barcoding and Biodiversity Research)
",57,"Yes"
"2591","/1424-2818/8/1/2",2015-10-28,2015-12-04,2015-12-21,2015-12-29,"(This article belongs to the Special Issue DNA Barcoding and Biodiversity Research)
",62,"Yes"
"2592","/1424-2818/8/1/3",2015-11-01,2015-12-31,2016-01-07,2016-01-12,"(This article belongs to the Special Issue Camera Traps in Animal Ecology)
",72,"Yes"
"2593","/1424-2818/8/1/5",2015-10-19,2016-02-14,2016-02-24,2016-02-29,"(This article belongs to the Special Issue DNA Barcoding and Biodiversity Research)
",133,"Yes"
"2594","/1424-2818/8/1/6",2016-01-09,2016-02-22,2016-03-01,2016-03-08,"",59,"No"
"2595","/1424-2818/8/2/7",2015-12-24,2016-03-17,2016-03-17,2016-03-24,"(This article belongs to the Special Issue Coral Reef Biodiversity and Conservation)
",91,"Yes"
"2596","/1424-2818/7/2/170",2015-03-26,2015-06-02,2015-06-02,2015-06-09,"(This article belongs to the Special Issue Biodiversity Loss & Habitat Fragmentation)
",75,"Yes"
"2597","/1424-2818/7/2/195",2015-04-10,2015-05-30,2015-06-11,2015-06-17,"",68,"No"
"2598","/1424-2818/7/3/206",2015-03-01,2015-06-02,2015-06-05,2015-06-26,"(This article belongs to the Special Issue Mangrove Conservation)
",117,"Yes"
"2599","/1424-2818/7/3/229",2015-05-14,2015-06-15,2015-06-17,2015-06-26,"(This article belongs to the Special Issue Biodiversity and Global Change)
",43,"Yes"
"2600","/1424-2818/7/3/242",2015-03-02,2015-06-29,2015-06-29,2015-07-10,"(This article belongs to the Special Issue Mangrove Conservation)
",130,"Yes"
"2601","/1424-2818/7/3/270",2015-04-03,2015-07-20,2015-07-21,2015-07-30,"(This article belongs to the Special Issue Biodiversity Loss & Habitat Fragmentation)
",118,"Yes"
"2602","/1424-2818/7/3/295",2015-05-12,2015-07-22,2015-07-24,2015-07-30,"(This article belongs to the Special Issue Biodiversity Loss & Habitat Fragmentation)
",79,"Yes"
"2603","/1424-2818/7/3/307",2015-05-01,2015-07-31,2015-08-17,2015-08-20,"(This article belongs to the Special Issue Managing Biodiversity in Agricultural Landscapes)
",111,"Yes"
"2604","/1424-2818/7/1/16",2014-12-02,2015-01-21,2015-01-30,2015-02-09,"(This article belongs to the Special Issue Global Freshwater Biodiversity)
",69,"Yes"
"2605","/1424-2818/7/1/36",2014-11-05,2014-12-30,2015-02-12,2015-02-16,"",103,"No"
"2606","/1424-2818/7/1/60",2014-12-31,2015-01-30,2015-02-04,2015-03-06,"",65,"No"
"2607","/1424-2818/7/2/74",2015-02-27,2015-04-09,2015-04-09,2015-04-16,"(This article belongs to the Special Issue Mangrove Conservation)
",48,"Yes"
"2608","/1424-2818/7/2/105",2014-12-05,2015-04-09,2015-04-10,2015-04-17,"(This article belongs to the Special Issue Mangrove Conservation)
",133,"Yes"
"2609","/1424-2818/7/2/118",2015-03-02,2015-04-13,2015-04-14,2015-04-20,"(This article belongs to the Special Issue Mangrove Conservation)
",49,"Yes"
"2610","/1424-2818/7/2/137",2015-02-24,2015-04-20,2015-04-21,2015-04-30,"(This article belongs to the Special Issue Mangrove Conservation)
",65,"Yes"
"2611","/1424-2818/7/2/149",2015-03-04,2015-05-16,2015-05-18,2015-05-22,"(This article belongs to the Special Issue Mangrove Conservation)
",79,"Yes"
"2612","/1424-2818/6/4/633",2014-07-29,2014-09-16,2014-09-22,2014-09-29,"(This article belongs to the Special Issue Genetic Diversity and Molecular Evolution)
",62,"Yes"
"2613","/1424-2818/6/4/652",2014-08-20,2014-10-01,2014-10-01,2014-10-15,"(This article belongs to the Special Issue Biological Invasions)
",56,"Yes"
"2614","/1424-2818/6/4/665",2014-08-25,2014-10-11,2014-10-13,2014-10-20,"(This article belongs to the Special Issue Genetic Diversity and Molecular Evolution)
",56,"Yes"
"2615","/1424-2818/6/4/681",2014-09-01,2014-10-10,2014-10-28,2014-11-06,"(This article belongs to the Special Issue Biological Invasions)
",66,"Yes"
"2616","/1424-2818/6/4/705",2014-09-05,2014-10-23,2014-10-27,2014-11-12,"",68,"No"
"2617","/1424-2818/6/4/751",2014-08-14,2014-10-21,2014-11-18,2014-11-26,"(This article belongs to the Special Issue Biological Invasions)
",104,"Yes"
"2618","/1424-2818/6/4/771",2014-10-13,2014-11-26,2014-12-01,2014-12-05,"(This article belongs to the Special Issue Global Freshwater Biodiversity)
",53,"Yes"
"2619","/1424-2818/6/4/792",2014-09-02,2014-11-28,2014-12-02,2014-12-09,"",98,"No"
"2620","/1424-2818/6/4/827",2014-10-20,2014-11-25,2014-12-01,2014-12-11,"(This article belongs to the Special Issue Mangrove Conservation)
",52,"Yes"
"2621","/1424-2818/6/4/844",2014-11-07,2014-12-08,2014-12-15,2014-12-18,"(This article belongs to the Special Issue Biodiversity Loss & Habitat Fragmentation)
",41,"Yes"
"2622","/1424-2818/6/2/354",2014-01-13,2014-06-03,2014-06-03,2014-06-19,"(This article belongs to the Special Issue Use of Molecular Markers in Genetic Diversity Research)
",157,"Yes"
"2623","/1424-2818/6/2/380",2014-02-10,2014-06-12,2014-06-18,2014-06-24,"(This article belongs to the Special Issue Global Freshwater Biodiversity)
",134,"Yes"
"2624","/1424-2818/6/3/396",2014-04-07,2014-06-25,2014-06-25,2014-07-03,"",87,"No"
"2625","/1424-2818/6/3/415",2014-05-21,2014-06-26,2014-07-01,2014-07-11,"",51,"No"
"2626","/1424-2818/6/3/500",2014-05-05,2014-06-26,2014-07-03,2014-07-15,"(This article belongs to the Special Issue Biological Invasions)
",71,"Yes"
"2627","/1424-2818/6/3/524",2013-10-02,2014-06-23,2014-06-25,2014-07-17,"(This article belongs to the Special Issue Global Freshwater Biodiversity)
",288,"Yes"
"2628","/1424-2818/6/3/551",2014-06-05,2014-07-30,2014-07-31,2014-08-07,"",63,"No"
"2629","/1424-2818/6/3/567",2014-06-18,2014-08-19,2014-08-22,2014-08-29,"(This article belongs to the Special Issue Global Freshwater Biodiversity)
",72,"Yes"
"2630","/1424-2818/6/3/579",2014-08-01,2014-09-01,2014-09-02,2014-09-05,"(This article belongs to the Special Issue Use of Molecular Markers in Genetic Diversity Research)
",35,"Yes"
"2631","/1424-2818/6/3/597",2014-04-28,2014-07-31,2014-08-29,2014-09-18,"",143,"No"
"2632","/1424-2818/6/1/102",2013-12-03,2014-01-13,2014-01-27,2014-02-10,"",69,"No"
"2633","/1424-2818/6/1/133",2013-12-04,2014-02-19,2014-02-21,2014-03-03,"",89,"No"
"2634","/1424-2818/6/1/158",2013-12-02,2014-02-06,2014-02-12,2014-03-04,"(This article belongs to the Special Issue Diversity of Plant-Insect Interactions)
",92,"Yes"
"2635","/1424-2818/6/1/178",2014-01-13,2014-02-26,2014-02-28,2014-03-14,"(This article belongs to the Special Issue Use of Molecular Markers in Genetic Diversity Research)
",60,"Yes"
"2636","/1424-2818/6/2/188",2014-02-06,2014-02-24,2014-03-13,2014-04-01,"",54,"No"
"2637","/1424-2818/6/2/283",2014-02-16,2014-03-20,2014-03-27,2014-04-04,"(This article belongs to the Special Issue Use of Molecular Markers in Genetic Diversity Research)
",47,"Yes"
"2638","/1424-2818/6/2/296",2013-12-18,2014-03-18,2014-03-27,2014-04-15,"",118,"No"
"2639","/1424-2818/6/2/323",2014-02-06,2014-03-24,2014-03-27,2014-04-15,"(This article belongs to the Special Issue Use of Molecular Markers in Genetic Diversity Research)
",68,"Yes"
"2640","/1424-2818/6/2/339",2014-03-10,2014-06-03,2014-06-04,2014-06-16,"",98,"No"
